392.1737734019774,256.6828309483418
376.7520312946782,408.9554269012019
247.19563980570604,268.04644107694764
244.03995884705787,361.8744130946022
251.2846149548366,376.3312577615984
399.1054048496835,394.2213406258815
413.6019083291056,334.9011206565827
268.5263600850033,406.36620125829074
416.62090842994235,307.98314247358303
365.51231367332093,405.9189986224285
393.5755580568215,270.77251373552076
225.6063588896298,307.8256839155272
244.1607625366531,235.99144784250558
419.1480740621806,354.4788481986334
323.99435735194305,418.64858314448406
251.4409334552799,351.13154431539317
249.7587699690495,291.01130164620076
229.6639629992958,356.8358471571645
253.01834973236018,366.7093431148971
258.86780744458645,389.5613005067159
404.17199387776975,392.80315988184907
246.19283226360298,311.4246077795742
264.5492653441605,301.94992343799527
229.7451931233302,236.62680413600174
427.9230720433931,340.843463748279
355.233806849396,254.88280385147797
343.4850501642284,236.48656505784345
244.54211651687038,272.14862598470523
248.81770551693404,247.30445741423395
263.58310137496517,405.2590421013305
259.3432101111136,316.4408406318174
358.96321863415216,248.77309527041376
326.7244853341843,416.61971346112
231.84038885003696,338.60571610401996
242.25591738179128,305.1942541838121
356.54653168545707,212.66750338172378
284.04464269044166,401.53936083095186
245.4109583246989,269.2275248754909
410.8741988410631,264.19456372757503
249.3105366415399,393.7088145206093
236.2304343430924,334.86765997641453
231.53338156543168,260.9193136166448
283.72251762929665,254.73718391187305
312.2660300712827,238.39566533704942
218.36460574767136,334.1158917923205
460.62016767039444,334.32118239324603
274.74210034989454,271.6041255232891
245.4286331598434,355.53480371542304
344.4949289417525,262.3167785114063
234.32673824721581,299.3478638874087
274.3377859468705,275.51484702516257
392.4033241566549,384.740793599445
277.5042282505789,408.59478642960516
353.407155537707,233.88390077516317
402.9125622684139,263.93451109542934
258.1497474603058,360.82123555920083
297.68307992756843,255.513738753918
406.3124792059034,299.5545406322076
249.57080026915162,372.92913180638783
248.45481641411078,307.2213822824134
253.502153626283,381.85109431726414
283.197003708656,213.81110315833305
242.16450913513856,384.69774754084824
228.736629982817,244.99112635432272
266.18677792125783,381.6747874432328
267.16940159074085,250.00027995504544
248.76987332655742,357.38500172054864
238.88770262980418,303.05350576686845
244.61323475901455,313.2003265751392
291.1107685648223,408.7779571279613
381.1347536362256,205.99621906901675
356.79826609540584,245.7045396262888
208.21886787644735,286.71476433569677
392.4040141137448,266.13568815748687
346.05670606129985,252.4471041066272
233.3591450530918,307.9512647549399
385.3997533550339,394.5981248971876
286.6936855233845,406.905780874879
271.18713438896026,295.3150801004971
259.9993914925726,392.537958008246
247.33567460766503,220.90200653779135
292.0567747605029,265.32316713880783
423.4516892843849,309.89644057274256
246.11939877125909,336.4965621594894
414.9152598071253,358.1137411701829
394.0455707238942,392.84091344764687
351.1359440351658,258.9640042347418
